timestamp,datetime,humidity,pressure,pump_time,soil_moisture,temperature
839813507,2026-08-12 03:31:47,54.08,1020.38,0.00,152.01,16.48
839814407,2026-08-12 03:46:47,54.12,1020.27,0.00,152.47,16.45
839815307,2026-08-12 04:01:47,54.79,1020.37,0.00,152.70,16.28
839816207,2026-08-12 04:16:47,55.90,1020.31,0.00,151.78,15.91
839817107,2026-08-12 04:31:47,56.22,1020.31,0.00,151.55,15.83
839818007,2026-08-12 04:46:47,56.99,1020.23,0.00,151.78,15.61
839818907,2026-08-12 05:01:47,57.42,1020.20,0.00,152.47,15.48
839819807,2026-08-12 05:16:47,58.77,1020.31,0.00,152.47,15.05
839820707,2026-08-12 05:31:47,59.63,1020.34,0.00,151.09,14.75
839821607,2026-08-12 05:46:47,59.44,1020.20,0.00,151.32,14.89
839822507,2026-08-12 06:01:47,60.40,1020.25,0.00,152.24,14.51
839823407,2026-08-12 06:16:47,59.61,1020.17,0.00,151.32,14.78
839824307,2026-08-12 06:31:47,59.32,1020.19,0.00,151.32,14.91
839825207,2026-08-12 06:46:47,59.82,1020.29,0.00,152.24,14.74
839826107,2026-08-12 07:01:47,59.60,1020.35,0.00,150.86,14.88
839827007,2026-08-12 07:16:47,59.68,1020.38,0.00,150.63,14.95
839827907,2026-08-12 07:31:47,58.92,1020.39,0.00,151.32,15.25
839828807,2026-08-12 07:46:47,58.37,1020.33,0.00,149.95,15.51
839829707,2026-08-12 08:01:47,57.02,1020.37,0.00,149.50,15.83
839830607,2026-08-12 08:16:47,55.40,1020.43,0.00,147.49,16.43
839831507,2026-08-12 08:31:47,53.55,1020.38,0.00,145.96,16.96
839832407,2026-08-12 08:46:47,52.36,1020.34,0.00,144.03,17.49
839833307,2026-08-12 09:01:47,51.60,1020.51,0.00,144.46,17.89
839834207,2026-08-12 09:16:47,50.26,1020.46,0.00,143.19,18.29
839835107,2026-08-12 09:31:47,49.40,1020.46,0.00,141.32,18.75
839836007,2026-08-12 09:46:47,48.59,1020.45,0.00,140.71,19.25
839836907,2026-08-12 10:01:47,48.27,1020.37,0.00,140.31,19.71
839837807,2026-08-12 10:16:47,46.19,1020.41,0.00,140.31,20.14
839838707,2026-08-12 10:31:47,45.32,1020.38,0.00,139.70,20.63
839839607,2026-08-12 10:46:47,44.40,1020.28,0.00,135.60,21.21
839840507,2026-08-12 11:01:47,42.31,1020.16,0.00,135.60,21.86
839841407,2026-08-12 11:16:47,38.97,1020.11,0.00,139.90,22.40
839842307,2026-08-12 11:31:47,37.41,1019.96,0.00,134.46,23.10
839843207,2026-08-12 11:46:47,35.15,1020.07,0.00,131.89,23.88
839844107,2026-08-12 12:01:47,26.69,1019.90,0.00,133.17,28.89
839845007,2026-08-12 12:16:47,29.53,1019.91,0.00,130.82,26.35
839845907,2026-08-12 12:31:47,30.27,1019.84,0.00,131.71,25.75
839846807,2026-08-12 12:46:47,29.64,1019.73,0.00,132.80,25.96
839847707,2026-08-12 13:01:47,28.67,1019.61,0.00,133.17,26.08
839848607,2026-08-12 13:16:47,29.82,1019.71,0.00,130.64,26.20
839849507,2026-08-12 13:31:47,27.33,1019.55,0.00,132.25,26.44
839850407,2026-08-12 13:46:47,26.46,1019.53,0.00,131.89,26.60
839851307,2026-08-12 14:01:47,27.17,1019.33,0.00,131.89,26.78
839852207,2026-08-12 14:16:47,25.66,1019.25,0.00,132.07,26.85
839853107,2026-08-12 14:31:47,25.08,1019.30,0.00,131.17,26.83
839854007,2026-08-12 14:46:47,25.12,1019.15,0.00,133.90,26.89
839854907,2026-08-12 15:01:47,24.41,1019.20,0.00,131.89,26.77
839855807,2026-08-12 15:16:47,23.54,1019.04,0.00,131.17,27.01
839856707,2026-08-12 15:31:47,25.52,1019.13,0.00,129.41,27.08
839857607,2026-08-12 15:46:47,24.81,1018.96,0.00,131.53,26.92
839858507,2026-08-12 16:01:47,25.62,1018.89,0.00,131.89,26.80
839859407,2026-08-12 16:16:47,26.30,1018.70,0.00,131.17,26.88
839860307,2026-08-12 16:31:47,25.30,1018.55,0.00,134.46,26.63
839861207,2026-08-12 16:46:47,26.05,1018.52,0.00,134.28,26.80
839862107,2026-08-12 17:01:47,25.55,1018.34,0.00,133.35,26.86
839863007,2026-08-12 17:16:47,25.07,1018.42,0.00,133.53,26.66
839863907,2026-08-12 17:31:47,25.33,1018.20,0.00,133.90,26.65
839864807,2026-08-12 17:46:47,24.87,1018.21,0.00,132.62,26.61
839865707,2026-08-12 18:01:47,24.87,1018.05,0.00,132.62,26.63
839866607,2026-08-12 18:16:47,24.71,1018.09,0.00,133.17,26.57
839867507,2026-08-12 18:31:47,23.83,1018.00,0.00,133.35,26.47
839868407,2026-08-12 18:46:47,23.59,1017.89,0.00,132.80,26.32
839869307,2026-08-12 19:01:47,24.53,1017.84,0.00,132.43,26.19
839870207,2026-08-12 19:16:47,24.76,1017.98,0.00,131.71,26.04
839871107,2026-08-12 19:31:47,24.95,1017.93,0.00,131.53,25.88
839872007,2026-08-12 19:46:47,25.21,1017.90,0.00,132.07,25.68
839872907,2026-08-12 20:01:47,25.83,1017.91,0.00,133.17,25.43
839873807,2026-08-12 20:16:47,27.43,1017.94,0.00,131.89,25.11
839874707,2026-08-12 20:31:47,28.83,1017.90,0.00,131.89,24.87
839875607,2026-08-12 20:46:47,30.39,1018.00,0.00,132.43,24.58
839876507,2026-08-12 21:01:47,31.18,1018.16,0.00,131.71,24.32
839877407,2026-08-12 21:16:47,32.15,1018.16,0.00,132.25,24.04
839878307,2026-08-12 21:31:47,33.31,1018.20,0.00,132.80,23.75
839879207,2026-08-12 21:46:47,32.65,1018.24,0.00,133.17,23.53
839880107,2026-08-12 22:01:47,32.21,1018.22,0.00,132.62,23.44
839881007,2026-08-12 22:16:47,32.06,1018.26,0.00,131.53,23.31
839881907,2026-08-12 22:31:47,31.87,1018.31,0.00,131.89,23.23
839882807,2026-08-12 22:46:47,32.38,1018.40,0.00,132.43,23.03
839883707,2026-08-12 23:01:47,32.88,1018.46,0.00,132.43,22.91
839884607,2026-08-12 23:16:47,32.92,1018.49,0.00,132.07,22.79
839885507,2026-08-12 23:31:47,33.20,1018.69,0.00,130.99,22.70
839886407,2026-08-12 23:46:47,33.95,1018.68,0.00,131.53,22.51
839887307,2026-08-13 00:01:47,34.29,1018.66,0.00,130.99,22.36
839888207,2026-08-13 00:16:47,34.64,1018.60,0.00,131.53,22.22
839889107,2026-08-13 00:31:47,35.07,1018.72,0.00,131.89,22.08
839890007,2026-08-13 00:46:47,35.49,1018.71,0.00,131.17,21.93
839890907,2026-08-13 01:01:47,35.97,1018.55,0.00,131.53,21.75
839891807,2026-08-13 01:16:47,36.67,1018.51,0.00,131.35,21.56
839892707,2026-08-13 01:31:47,37.09,1018.44,0.00,130.46,21.40
839893607,2026-08-13 01:46:47,37.39,1018.42,0.00,131.17,21.25
839894507,2026-08-13 02:01:47,37.57,1018.29,0.00,131.17,21.15
839895407,2026-08-13 02:16:47,38.08,1018.25,0.00,130.29,21.01
839896307,2026-08-13 02:31:47,38.28,1018.27,0.00,130.46,20.89
839897207,2026-08-13 02:46:47,38.58,1018.34,0.00,129.24,20.75
839898107,2026-08-13 03:01:47,38.84,1018.27,0.00,131.17,20.60
839899007,2026-08-13 03:16:47,38.93,1018.25,0.00,129.76,20.51
839899907,2026-08-13 03:31:47,39.14,1018.13,0.00,130.46,20.38
839900807,2026-08-13 03:46:47,39.63,1018.02,0.00,129.59,20.25
839901707,2026-08-13 04:01:47,39.63,1018.00,0.00,128.89,20.14
839902607,2026-08-13 04:16:47,39.80,1017.88,0.00,129.59,20.03
839903507,2026-08-13 04:31:47,40.12,1017.84,0.00,130.29,19.88
839904407,2026-08-13 04:46:47,40.28,1017.85,0.00,128.72,19.74
839905307,2026-08-13 05:01:47,40.52,1017.76,0.00,128.72,19.62
839906207,2026-08-13 05:16:47,40.84,1017.89,0.00,128.72,19.46
839907107,2026-08-13 05:31:47,41.18,1017.98,0.00,128.21,19.33
839908007,2026-08-13 05:46:47,41.29,1017.89,0.00,128.55,19.16
839908907,2026-08-13 06:01:47,41.37,1017.99,0.00,128.21,19.04
839909807,2026-08-13 06:16:47,41.75,1018.00,0.00,129.07,18.99
839910707,2026-08-13 06:31:47,41.79,1017.98,0.00,128.72,18.85
839911607,2026-08-13 06:46:47,41.84,1017.96,0.00,129.24,18.81
839912507,2026-08-13 07:01:47,41.80,1017.89,0.00,128.21,18.80
839913407,2026-08-13 07:16:47,41.75,1018.01,0.00,128.38,18.92
839914307,2026-08-13 07:31:47,42.18,1017.97,0.00,127.87,18.98
839915207,2026-08-13 07:46:47,41.61,1017.95,0.00,126.69,19.12
839916107,2026-08-13 08:01:47,41.02,1018.05,0.00,127.03,19.36
839917007,2026-08-13 08:16:47,40.49,1018.03,0.00,125.06,19.79
839917907,2026-08-13 08:31:47,38.82,1018.04,0.00,123.62,20.23
839918807,2026-08-13 08:46:47,38.07,1018.04,0.00,123.46,20.70
839919707,2026-08-13 09:01:47,37.59,1017.87,0.00,122.37,21.11
839920607,2026-08-13 09:16:47,36.28,1017.79,0.00,121.61,21.50
839921507,2026-08-13 09:31:47,35.55,1017.74,0.00,121.46,21.87
839922407,2026-08-13 09:46:47,35.21,1017.75,0.00,121.16,22.34
839923307,2026-08-13 10:01:47,34.92,1017.68,0.00,119.38,22.94
839924207,2026-08-13 10:16:47,34.22,1017.69,0.00,118.81,23.45
839925107,2026-08-13 10:31:47,32.98,1017.71,0.00,119.09,23.97
839926007,2026-08-13 10:46:47,32.31,1017.72,0.00,117.39,24.50
839926907,2026-08-13 11:01:47,32.02,1017.56,0.00,117.25,25.19
839927807,2026-08-13 11:16:47,30.13,1017.57,0.00,120.12,25.90
839928707,2026-08-13 11:31:47,28.57,1017.48,0.00,116.02,26.50
839929607,2026-08-13 11:46:47,27.53,1017.40,0.00,114.95,27.46
839930507,2026-08-13 12:01:47,20.44,1017.15,0.00,115.48,33.32
839931407,2026-08-13 12:16:47,22.07,1017.14,0.00,114.69,30.37
839932307,2026-08-13 12:31:47,23.82,1017.04,0.00,113.91,29.53
839933207,2026-08-13 12:46:47,23.13,1016.91,0.00,114.95,29.55
839934107,2026-08-13 13:01:47,23.46,1016.76,0.00,113.91,29.87
839935007,2026-08-13 13:16:47,23.19,1016.64,0.00,116.16,29.80
839935907,2026-08-13 13:31:47,22.87,1016.53,0.00,115.22,30.06
839936807,2026-08-13 13:46:47,21.32,1016.47,0.00,116.16,29.97
839937707,2026-08-13 14:01:47,21.25,1016.30,0.00,116.56,30.08
839938607,2026-08-13 14:16:47,20.94,1016.31,0.00,116.16,30.43
839939507,2026-08-13 14:31:47,21.14,1016.11,0.00,115.75,30.62
839940407,2026-08-13 14:46:47,20.84,1015.98,0.00,117.39,30.59
839941307,2026-08-13 15:01:47,20.71,1015.86,0.00,118.66,30.55
839942207,2026-08-13 15:16:47,20.76,1015.66,0.00,117.25,30.62
839943107,2026-08-13 15:31:47,20.17,1015.61,0.00,117.25,30.53
839944007,2026-08-13 15:46:47,19.47,1015.39,0.00,118.66,30.70
839944907,2026-08-13 16:01:47,19.40,1015.22,0.00,117.67,30.67
839945807,2026-08-13 16:16:47,19.44,1015.06,0.00,118.24,30.67
839946707,2026-08-13 16:31:47,19.78,1014.89,0.00,119.53,30.81
839947607,2026-08-13 16:46:47,20.56,1014.72,0.00,120.71,30.63
839948507,2026-08-13 17:01:47,21.07,1014.51,0.00,120.86,30.67
839949407,2026-08-13 17:16:47,20.87,1014.50,0.00,120.56,30.63
839950307,2026-08-13 17:31:47,20.91,1014.27,0.00,119.97,30.64
839951207,2026-08-13 17:46:47,20.58,1014.21,0.00,121.01,30.64
839952107,2026-08-13 18:01:47,20.79,1013.97,0.00,121.01,30.61
839953007,2026-08-13 18:16:47,20.79,1013.73,0.00,120.26,30.56
839953907,2026-08-13 18:31:47,21.24,1013.84,0.00,120.71,30.46
839954807,2026-08-13 18:46:47,21.72,1013.64,0.00,119.38,30.35
839955707,2026-08-13 19:01:47,21.52,1013.53,0.00,120.56,30.27
839956607,2026-08-13 19:16:47,21.69,1013.49,0.00,119.97,30.12
839957507,2026-08-13 19:31:47,21.77,1013.46,0.00,119.38,29.94
839958407,2026-08-13 19:46:47,22.39,1013.38,0.00,119.67,29.70
839959307,2026-08-13 20:01:47,22.65,1013.34,0.00,119.09,29.52
839960207,2026-08-13 20:16:47,23.16,1013.17,0.00,119.38,29.28
839961107,2026-08-13 20:31:47,23.69,1013.37,0.00,119.24,29.02
839962007,2026-08-13 20:46:47,24.28,1013.43,0.00,119.67,28.75
839962907,2026-08-13 21:01:47,25.03,1013.39,0.00,119.53,28.48
839963807,2026-08-13 21:16:47,25.68,1013.33,0.00,121.16,28.22
839964707,2026-08-13 21:31:47,26.14,1013.43,0.00,120.86,27.99
839965607,2026-08-13 21:46:47,26.61,1013.32,0.00,120.26,27.79
839966507,2026-08-13 22:01:47,27.42,1013.38,0.00,120.86,27.58
839967407,2026-08-13 22:16:47,27.70,1013.36,0.00,120.12,27.36
839968307,2026-08-13 22:31:47,27.78,1013.29,0.00,120.26,27.20
839969207,2026-08-13 22:46:47,28.27,1013.20,0.00,117.95,26.99
839970107,2026-08-13 23:01:47,28.05,1013.15,0.00,120.56,26.79
839971007,2026-08-13 23:16:47,27.88,1013.22,0.00,120.26,26.62
839971907,2026-08-13 23:31:47,28.21,1013.14,0.00,119.67,26.44
839972807,2026-08-13 23:46:47,28.24,1013.11,0.00,120.71,26.26
839973707,2026-08-14 00:01:47,28.37,1012.93,0.00,120.41,26.06
839974607,2026-08-14 00:16:47,28.51,1012.82,0.00,120.56,25.89
839975507,2026-08-14 00:31:47,28.19,1012.81,0.00,120.26,25.79
839976407,2026-08-14 00:46:47,28.22,1012.86,0.00,120.26,25.66
839977307,2026-08-14 01:01:47,28.53,1012.72,0.00,119.09,25.49
839978207,2026-08-14 01:16:47,29.14,1012.58,0.00,119.24,25.26
839979107,2026-08-14 01:31:47,29.63,1012.56,0.00,119.67,25.06
839980007,2026-08-14 01:46:47,30.21,1012.47,0.00,118.66,24.82
839980907,2026-08-14 02:01:47,31.10,1012.56,0.00,119.38,24.46
839981807,2026-08-14 02:16:47,31.25,1012.47,0.00,119.97,24.26
839982707,2026-08-14 02:31:47,31.79,1012.41,0.00,119.97,24.05
839983607,2026-08-14 02:46:47,32.41,1012.25,0.00,120.12,23.76
839984507,2026-08-14 03:01:47,33.14,1012.17,0.00,119.38,23.57
839985407,2026-08-14 03:16:47,33.59,1012.07,0.00,120.26,23.38
839986307,2026-08-14 03:31:47,34.08,1011.90,0.00,118.66,23.16
839987207,2026-08-14 03:46:47,34.69,1011.84,0.00,118.66,22.96
839988107,2026-08-14 04:01:47,35.13,1011.95,0.00,119.09,22.70
839989007,2026-08-14 04:16:47,35.51,1011.76,0.00,118.66,22.53
839989907,2026-08-14 04:31:47,36.00,1011.78,0.00,118.95,22.34
839990807,2026-08-14 04:46:47,36.32,1011.72,0.00,118.24,22.14
839991707,2026-08-14 05:01:47,36.67,1011.69,0.00,118.66,22.00
839992607,2026-08-14 05:16:47,37.33,1011.60,0.00,118.38,21.79
839993507,2026-08-14 05:31:47,37.38,1011.49,0.00,118.24,21.66
839994407,2026-08-14 05:46:47,37.82,1011.40,0.00,118.81,21.56
839995307,2026-08-14 06:01:47,38.25,1011.30,0.00,118.66,21.40
839996207,2026-08-14 06:16:47,38.27,1011.33,0.00,118.52,21.28
839997107,2026-08-14 06:31:47,38.52,1011.26,0.00,117.39,21.17
839998007,2026-08-14 06:46:47,38.46,1011.23,0.00,117.25,21.18
839998907,2026-08-14 07:01:47,38.78,1011.14,0.00,117.25,21.13
839999807,2026-08-14 07:16:47,38.57,1011.05,0.00,116.84,21.21
840000707,2026-08-14 07:31:47,38.30,1011.03,0.00,116.43,21.37
840001607,2026-08-14 07:46:47,38.55,1011.15,0.00,116.29,21.51
840002507,2026-08-14 08:01:47,38.85,1011.16,0.00,116.02,21.77
840003407,2026-08-14 08:16:47,38.54,1011.16,0.00,114.30,22.18
840004307,2026-08-14 08:31:47,37.40,1010.97,0.00,112.27,22.74
840005207,2026-08-14 08:46:47,36.05,1010.93,0.00,111.66,23.23
840006107,2026-08-14 09:01:47,34.65,1011.01,0.00,110.94,23.75
840007007,2026-08-14 09:16:47,33.64,1010.89,0.00,109.30,24.43
840007907,2026-08-14 09:31:47,32.33,1010.65,0.00,109.30,24.88
840008807,2026-08-14 09:46:47,31.96,1010.51,0.00,109.07,25.32
840009707,2026-08-14 10:01:47,31.15,1010.47,0.00,109.53,25.86
840010607,2026-08-14 10:16:47,30.22,1010.47,0.00,109.30,26.35
840011507,2026-08-14 10:31:47,29.18,1010.41,0.00,108.74,26.94
840012407,2026-08-14 10:46:47,28.67,1010.26,0.00,107.42,27.60
840013307,2026-08-14 11:01:47,26.75,1010.18,0.00,107.96,28.40
840014207,2026-08-14 11:16:47,26.33,1010.10,0.00,108.85,28.97
840015107,2026-08-14 11:31:47,24.95,1009.90,0.00,105.23,29.73
840016007,2026-08-14 11:46:47,24.96,1009.72,0.00,103.86,30.61
840016907,2026-08-14 12:01:47,18.55,1009.65,0.00,103.57,36.09
840017807,2026-08-14 12:16:47,21.17,1009.49,0.00,103.10,33.41
840018707,2026-08-14 12:31:47,21.38,1009.48,0.00,102.92,32.86
840019607,2026-08-14 12:46:47,20.99,1009.39,0.00,105.23,32.84
840020507,2026-08-14 13:01:47,21.52,1009.29,0.00,103.76,32.96
840021407,2026-08-14 13:16:47,21.68,1009.10,0.00,104.15,33.30
840022307,2026-08-14 13:31:47,21.60,1008.97,0.00,103.86,33.59
840023207,2026-08-14 13:46:47,21.08,1008.66,0.00,105.03,33.83
840024107,2026-08-14 14:01:47,20.70,1008.44,40.00,141.32,33.90
840025007,2026-08-14 14:16:47,20.49,1008.40,0.00,144.25,34.03
840025907,2026-08-14 14:31:47,20.60,1008.35,0.00,135.22,34.18
840026807,2026-08-14 14:46:47,20.34,1008.07,0.00,133.90,34.25
840027707,2026-08-14 15:01:47,19.53,1007.96,0.00,132.43,34.23
840028607,2026-08-14 15:16:47,20.45,1007.76,0.00,133.17,34.16
840029507,2026-08-14 15:31:47,19.58,1007.75,0.00,134.28,34.25
840030407,2026-08-14 15:46:47,19.31,1007.78,0.00,134.09,34.34
840031307,2026-08-14 16:01:47,19.56,1007.67,0.00,135.03,34.32
840032207,2026-08-14 16:16:47,19.20,1007.53,0.00,131.71,34.34
840033107,2026-08-14 16:31:47,18.70,1007.48,0.00,138.11,34.31
840034007,2026-08-14 16:46:47,18.75,1007.29,0.00,137.91,34.19
840034907,2026-08-14 17:01:47,19.08,1007.25,0.00,137.72,34.10
840035807,2026-08-14 17:16:47,19.26,1007.27,0.00,139.70,33.96
840036707,2026-08-14 17:31:47,19.39,1007.25,0.00,137.91,33.80
840037607,2026-08-14 17:46:47,19.46,1007.08,0.00,140.10,33.55
840038507,2026-08-14 18:01:47,20.39,1007.06,0.00,138.11,33.39
840039407,2026-08-14 18:16:47,20.19,1006.93,0.00,138.70,33.24
840040307,2026-08-14 18:31:47,20.78,1006.92,0.00,136.17,33.09
840041207,2026-08-14 18:46:47,20.85,1006.90,0.00,135.41,32.94
840042107,2026-08-14 19:01:47,21.29,1006.80,0.00,135.98,32.81
840043007,2026-08-14 19:16:47,21.39,1006.83,0.00,135.98,32.53
840043907,2026-08-14 19:31:47,21.81,1006.74,0.00,138.51,32.26
840044807,2026-08-14 19:46:47,22.65,1006.77,0.00,135.60,32.05
840045707,2026-08-14 20:01:47,23.15,1006.65,0.00,134.46,31.66
840046607,2026-08-14 20:16:47,24.86,1006.68,0.00,135.41,31.30
840047507,2026-08-14 20:31:47,26.57,1006.63,0.00,134.84,30.88
840048407,2026-08-14 20:46:47,27.70,1006.62,0.00,137.72,30.44
840049307,2026-08-14 21:01:47,29.48,1006.77,0.00,135.41,30.04
840050207,2026-08-14 21:16:47,30.45,1006.73,0.00,137.72,29.58
840051107,2026-08-14 21:31:47,31.43,1006.86,0.00,134.65,29.25
840052007,2026-08-14 21:46:47,31.93,1006.97,0.00,138.51,28.76
840052907,2026-08-14 22:01:47,32.72,1007.03,0.00,138.90,28.38
840053807,2026-08-14 22:16:47,33.44,1007.15,0.00,140.31,28.11
840054707,2026-08-14 22:31:47,34.65,1007.16,0.00,140.31,27.53
840055607,2026-08-14 22:46:47,35.09,1007.18,0.00,140.71,27.18
840056507,2026-08-14 23:01:47,35.23,1007.29,0.00,141.32,27.10
840057407,2026-08-14 23:16:47,35.85,1007.14,0.00,141.32,27.03
840058307,2026-08-14 23:31:47,36.29,1007.13,0.00,142.98,27.06
840059207,2026-08-14 23:46:47,36.44,1007.20,0.00,142.56,26.54
840060107,2026-08-15 00:01:47,37.22,1007.12,0.00,144.03,26.59
840061007,2026-08-15 00:16:47,37.51,1007.08,0.00,144.25,26.39
840061907,2026-08-15 00:31:47,38.72,1007.18,0.00,144.46,25.63
840062807,2026-08-15 00:46:47,38.24,1007.20,0.00,143.82,25.73
840063707,2026-08-15 01:01:47,39.36,1007.21,0.00,143.61,25.63
840064607,2026-08-15 01:16:47,39.47,1007.26,0.00,144.46,25.51
840065507,2026-08-15 01:31:47,39.76,1007.09,0.00,143.61,25.50
840066407,2026-08-15 01:46:47,39.70,1006.80,0.00,143.61,25.32
840067307,2026-08-15 02:01:47,40.55,1006.84,0.00,144.03,25.16
840068207,2026-08-15 02:16:47,41.96,1006.71,0.00,143.40,24.73
840069107,2026-08-15 02:31:47,42.00,1006.85,0.00,141.74,24.55
840070007,2026-08-15 02:46:47,42.37,1006.70,0.00,142.36,24.38
840070907,2026-08-15 03:01:47,43.02,1006.56,0.00,141.74,24.16
840071807,2026-08-15 03:16:47,43.28,1006.59,0.00,142.15,24.12
840072707,2026-08-15 03:31:47,44.00,1006.58,0.00,140.71,23.88
840073607,2026-08-15 03:46:47,44.38,1006.43,0.00,140.71,23.77
840074507,2026-08-15 04:01:47,45.08,1006.43,0.00,140.71,23.41
840075407,2026-08-15 04:16:47,46.07,1006.43,0.00,140.71,23.01
840076307,2026-08-15 04:31:47,46.19,1006.50,0.00,140.71,23.07
840077207,2026-08-15 04:46:47,46.52,1006.54,0.00,139.50,22.88
840078107,2026-08-15 05:01:47,46.72,1006.70,0.00,135.60,22.84
840079007,2026-08-15 05:16:47,46.51,1006.72,0.00,139.50,22.80
840079907,2026-08-15 05:31:47,46.76,1006.72,0.00,138.51,22.65
840080807,2026-08-15 05:46:47,47.28,1006.73,0.00,137.91,22.53
840081707,2026-08-15 06:01:47,47.77,1006.69,0.00,138.51,22.29
840082607,2026-08-15 06:16:47,47.85,1006.74,0.00,134.28,22.31
840083507,2026-08-15 06:31:47,48.27,1006.96,0.00,132.43,22.26
840084407,2026-08-15 06:46:47,48.51,1006.94,0.00,130.64,22.24
840085307,2026-08-15 07:01:47,48.24,1007.10,0.00,129.07,22.44
840086207,2026-08-15 07:16:47,48.59,1007.12,0.00,129.59,22.52
840087107,2026-08-15 07:31:47,49.36,1007.26,0.00,128.72,22.51
840088007,2026-08-15 07:46:47,50.14,1007.22,0.00,128.72,22.52
840088907,2026-08-15 08:01:47,50.93,1007.22,0.00,128.72,22.59
840089807,2026-08-15 08:16:47,50.96,1007.35,0.00,126.86,22.82
840090707,2026-08-15 08:31:47,50.67,1007.38,0.00,126.20,23.32
840091607,2026-08-15 08:46:47,49.74,1007.36,0.00,127.03,23.67
840092507,2026-08-15 09:01:47,50.49,1007.76,0.00,126.86,23.54
840093407,2026-08-15 09:16:47,51.39,1007.95,0.00,127.70,23.49
840094307,2026-08-15 09:31:47,50.82,1007.93,0.00,126.69,23.96
840095207,2026-08-15 09:46:47,51.71,1008.10,0.00,127.20,23.50
840096107,2026-08-15 10:01:47,52.18,1008.23,0.00,127.53,23.56
840097007,2026-08-15 10:16:47,50.14,1008.25,0.00,125.54,24.07
840097907,2026-08-15 10:31:47,47.70,1009.04,0.00,126.20,24.02
840098807,2026-08-15 10:46:47,49.53,1009.31,0.00,128.21,23.71
840099707,2026-08-15 11:01:47,44.67,1008.92,0.00,127.03,24.16
840100607,2026-08-15 11:16:47,46.27,1008.30,0.00,126.36,24.17
840101507,2026-08-15 11:31:47,48.20,1007.91,0.00,127.87,23.98
840102407,2026-08-15 11:46:47,47.38,1008.04,0.00,126.03,24.03
840103307,2026-08-15 12:01:47,46.74,1008.06,0.00,126.03,24.45
840104207,2026-08-15 12:16:47,45.43,1008.17,0.00,124.09,25.03
840105107,2026-08-15 12:31:47,44.58,1008.04,0.00,124.41,25.40
840106007,2026-08-15 12:46:47,42.93,1008.38,0.00,121.01,26.23
840106907,2026-08-15 13:01:47,43.64,1008.32,0.00,123.46,25.98
840107807,2026-08-15 13:16:47,42.19,1008.00,0.00,121.61,26.64
840108707,2026-08-15 13:31:47,41.40,1007.90,0.00,119.53,27.22
840109607,2026-08-15 13:46:47,40.65,1007.91,0.00,121.91,27.40
840110507,2026-08-15 14:01:47,41.78,1007.99,0.00,121.91,26.91
840111407,2026-08-15 14:16:47,41.94,1008.19,0.00,122.53,26.89
840112307,2026-08-15 14:31:47,41.89,1008.39,0.00,123.62,26.98
840113207,2026-08-15 14:46:47,43.42,1008.24,0.00,123.46,26.67
840114107,2026-08-15 15:01:47,43.80,1008.38,0.00,124.25,26.26
840115007,2026-08-15 15:16:47,49.62,1008.59,0.00,125.54,25.67
840115907,2026-08-15 15:31:47,50.79,1007.91,0.00,126.53,25.68
840116807,2026-08-15 15:46:47,52.56,1008.12,0.00,125.06,25.75
840117707,2026-08-15 16:01:47,53.29,1008.57,0.00,125.54,25.66
840118607,2026-08-15 16:16:47,55.02,1008.90,0.00,126.03,25.39
840119507,2026-08-15 16:31:47,60.84,1009.25,0.00,125.71,25.13
840120407,2026-08-15 16:46:47,62.94,1009.19,0.00,127.03,24.95
840121307,2026-08-15 17:01:47,64.29,1009.35,0.00,124.25,24.69
840122207,2026-08-15 17:16:47,65.09,1009.26,0.00,126.53,24.62
840123107,2026-08-15 17:31:47,63.73,1008.91,0.00,128.21,24.54
840124007,2026-08-15 17:46:47,67.40,1008.05,0.00,127.03,23.77
840124907,2026-08-15 18:01:47,68.79,1007.79,0.00,119.38,23.34
840125807,2026-08-15 18:16:47,71.92,1007.72,0.00,120.26,22.63
840126707,2026-08-15 18:31:47,72.24,1007.09,0.00,124.41,22.20
840127607,2026-08-15 18:46:47,71.47,1007.13,0.00,125.87,22.31
840128507,2026-08-15 19:01:47,71.50,1007.47,0.00,125.22,22.23
840129407,2026-08-15 19:16:47,72.02,1007.88,0.00,124.41,22.42
840130307,2026-08-15 19:31:47,71.18,1008.09,0.00,123.78,22.69
840131207,2026-08-15 19:46:47,70.88,1007.99,0.00,124.57,22.90
840132107,2026-08-15 20:01:47,70.23,1008.06,0.00,121.91,22.96
840133007,2026-08-15 20:16:47,70.82,1008.19,0.00,123.78,22.85
840133907,2026-08-15 20:31:47,71.17,1008.41,0.00,123.78,22.80
840134807,2026-08-15 20:46:47,72.09,1008.39,0.00,123.46,22.57
840135707,2026-08-15 21:01:47,74.03,1008.50,0.00,124.41,22.20
840136607,2026-08-15 21:16:47,74.74,1008.52,0.00,123.46,22.14
840137507,2026-08-15 21:31:47,75.51,1008.81,0.00,123.46,21.81
840138407,2026-08-15 21:46:47,76.80,1008.91,0.00,123.46,21.18
840139307,2026-08-15 22:01:47,75.68,1009.07,0.00,123.46,21.12
840140207,2026-08-15 22:16:47,73.81,1009.22,0.00,123.46,20.80
840141107,2026-08-15 22:31:47,70.80,1009.31,0.00,124.25,20.70
840142007,2026-08-15 22:46:47,68.07,1009.50,0.00,124.57,20.78
840142907,2026-08-15 23:01:47,66.48,1009.67,0.00,123.94,20.72
